id,parent,name,level,question
1864,1865.0,14870,3,634200919
1731,246.0,13190,3,634200919
933,934.0,14360,3,634200919
949,950.0,13220,3,634200919
2425,1291.0,13200,3,634200919
3062,2821.0,21300,3,634200919
868,869.0,21320,3,634200919
2592,995.0,12030,3,634200919
3078,2494.0,24780,3,634200919
3068,2927.0,20010,3,634200919
2917,535.0,Not available,3,634200919
941,942.0,20140,3,634200919
2155,2156.0,20020,3,634200919
1974,1552.0,Not available,3,634200919
2918,537.0,Not available,3,634200919
2429,1295.0,24020,3,634200919
1843,218.0,11000,3,634200919
2676,1449.0,13240,3,634200919
2593,996.0,78160,3,634200919
2026,1471.0,90559,3,634200919
878,879.0,76770,3,634200919
1632,1633.0,75670,3,634200919
3056,1468.0,20120,3,634200919
2773,743.0,23340,3,634200919
1252,799.0,90400,3,634200919
2779,2144.0,20050,3,634200919
1394,1395.0,21570,3,634200919
1808,731.0,Not available,3,634200919
2667,1440.0,23260,3,634200919
2250,2251.0,25180,3,634200919
1484,1104.0,24770,3,634200919
1068,1069.0,25260,3,634200919
1973,1551.0,Not available,3,634200919
2980,2719.0,23310,3,634200919
2430,1296.0,23420,3,634200919
3076,2935.0,23380,3,634200919
2509,2510.0,23330,3,634200919
1947,1948.0,24750,3,634200919
1121,1122.0,90010,3,634200919
2503,2504.0,90509,3,634200919
2782,2147.0,13410,3,634200919
2792,234.0,24790,3,634200919
2833,192.0,11400,3,634200919
906,346.0,21970,3,634200919
3155,1650.0,Not available,3,634200919
1088,1089.0,11340,3,634200919
2879,2599.0,11330,3,634200919
2525,1350.0,11430,3,634200919
2533,1358.0,11440,3,634200919
2534,1359.0,11450,3,634200919
2326,1824.0,11350,3,634200919
3242,1708.0,12280,3,634200919
2941,895.0,13910,3,634200919
2583,1928.0,11100,3,634200919
1527,1528.0,21690,3,634200919
3065,2824.0,11320,3,634200919
874,875.0,11310,3,634200919
2028,1473.0,12600,3,634200919
1788,606.0,90507,3,634200919
3131,2488.0,23390,3,634200919
2853,2854.0,23250,3,634200919
2855,2856.0,23430,3,634200919
302,303.0,Not available,3,634200919
431,432.0,25200,3,634200919
712,713.0,24930,3,634200919
688,689.0,10880,3,634200919
1092,1093.0,11230,3,634200919
1980,1558.0,Not available,3,634200919
1230,1231.0,14370,3,634200919
1070,1071.0,10900,3,634200919
2433,1299.0,23410,3,634200919
2727,1813.0,13300,3,634200919
2153,2154.0,14940,3,634200919
2165,2166.0,90536,3,634200919
1310,1311.0,12290,3,634200919
759,760.0,23060,3,634200919
1975,1553.0,Not available,3,634200919
1253,1254.0,13210,3,634200919
2507,2508.0,15030,3,634200919
1571,881.0,24630,3,634200919
1575,885.0,22320,3,634200919
1577,887.0,22250,3,634200919
2689,2690.0,77820,3,634200919
2923,544.0,Not available,3,634200919
1515,1516.0,77900,3,634200919
1432,1433.0,72840,3,634200919
3103,2360.0,10460,3,634200919
2511,2512.0,90567,3,634200919
3105,2362.0,71200,3,634200919
2783,2148.0,71380,3,634200919
3025,1900.0,74530,3,634200919
2447,333.0,71310,3,634200919
2990,964.0,9052,3,634200919
280,281.0,78390,3,634200919
3138,19.0,71230,3,634200919
2014,1764.0,71420,3,634200919
3154,1649.0,Not available,3,634200919
1080,1081.0,75870,3,634200919
1090,1091.0,71280,3,634200919
2880,2600.0,76350,3,634200919
2527,1352.0,71330,3,634200919
2328,1826.0,71430,3,634200919
2331,1829.0,71190,3,634200919
2940,894.0,71390,3,634200919
3203,1778.0,71440,3,634200919
1728,243.0,71350,3,634200919
2578,1923.0,76340,3,634200919
2585,1930.0,71220,3,634200919
2983,2722.0,71400,3,634200919
170,171.0,90501,3,634200919
1023,633.0,76630,3,634200919
1987,553.0,76640,3,634200919
2776,747.0,75880,3,634200919
2950,2005.0,71340,3,634200919
3067,2826.0,76330,3,634200919
2029,1474.0,76650,3,634200919
1190,1191.0,10630,3,634200919
1194,1195.0,13770,3,634200919
1200,1201.0,10590,3,634200919
3077,2936.0,71510,3,634200919
1139,1140.0,71640,3,634200919
2505,2506.0,77130,3,634200919
1570,880.0,78330,3,634200919
1576,886.0,77050,3,634200919
1192,1193.0,78870,3,634200919
1198,1199.0,71670,3,634200919
1306,1307.0,12290,3,634200919
761,762.0,23060,3,634200919
2081,2082.0,10120,3,634200919
3029,1754.0,14390,3,634200919
2691,2692.0,10500,3,634200919
2097,2098.0,10770,3,634200919
2801,2367.0,10300,3,634200919
2924,546.0,Not available,3,634200919
1517,1518.0,14510,3,634200919
2888,1561.0,10200,3,634200919
1434,1435.0,22740,3,634200919
1379,107.0,76120,3,634200919
2452,339.0,71470,3,634200919
475,476.0,77080,3,634200919
1308,1309.0,12290,3,634200919
2843,2844.0,20100,3,634200919
2413,2414.0,Not available,3,634200919
1787,605.0,71690,3,634200919
2384,516.0,77150,3,634200919
292,293.0,Not available,3,634200919
710,711.0,90370,3,634200919
2211,2212.0,13250,3,634200919
1802,1550.0,14500,3,634200919
2991,965.0,13150,3,634200919
375,376.0,21340,3,634200919
2517,2036.0,13620,3,634200919
2386,518.0,78250,3,634200919
2737,1529.0,71720,3,634200919
1145,1146.0,71050,3,634200919
1046,1047.0,77160,3,634200919
1048,1049.0,72290,3,634200919
676,677.0,77170,3,634200919
389,390.0,71620,3,634200919
1598,1599.0,73590,3,634200919
3227,3157.0,71730,3,634200919
3036,1761.0,77200,3,634200919
2795,237.0,75120,3,634200919
820,821.0,70980,3,634200919
1300,1301.0,12900,3,634200919
1302,1303.0,13860,3,634200919
3104,2361.0,13390,3,634200919
2784,2149.0,13800,3,634200919
3167,951.0,22950,3,634200919
2448,334.0,10690,3,634200919
1784,602.0,15470,3,634200919
1210,118.0,25080,3,634200919
1386,1387.0,10070,3,634200919
3035,1760.0,15600,3,634200919
2793,235.0,13950,3,634200919
2965,1118.0,11420,3,634200919
907,347.0,21970,3,634200919
908,348.0,15490,3,634200919
282,283.0,24950,3,634200919
1971,1171.0,11300,3,634200919
2015,1765.0,10670,3,634200919
1503,625.0,15500,3,634200919
3156,1651.0,Not available,3,634200919
2526,1351.0,11430,3,634200919
2325,1823.0,11450,3,634200919
2327,1825.0,11350,3,634200919
3243,1709.0,12280,3,634200919
1246,1247.0,11180,3,634200919
2615,2616.0,90502,3,634200919
2619,2620.0,15050,3,634200919
2937,891.0,13970,3,634200919
2942,896.0,13910,3,634200919
2943,897.0,11210,3,634200919
2121,2122.0,10710,3,634200919
3204,1779.0,10520,3,634200919
1729,244.0,22960,3,634200919
2579,1924.0,11560,3,634200919
2584,1929.0,11100,3,634200919
2977,1932.0,21700,3,634200919
2984,2723.0,11550,3,634200919
2423,2424.0,21690,3,634200919
3064,2823.0,14540,3,634200919
1024,634.0,90557,3,634200919
312,313.0,15590,3,634200919
1988,554.0,11500,3,634200919
2887,748.0,13720,3,634200919
2342,2343.0,24830,3,634200919
2346,2347.0,13740,3,634200919
1628,1629.0,15330,3,634200919
3125,2051.0,20990,3,634200919
1265,1266.0,13890,3,634200919
3066,2825.0,11320,3,634200919
2027,1472.0,12600,3,634200919
1734,1000.0,11140,3,634200919
3073,2932.0,12520,3,634200919
2734,1820.0,12200,3,634200919
2450,336.0,20060,3,634200919
290,291.0,Not available,3,634200919
1123,1124.0,12230,3,634200919
2161,2162.0,12040,3,634200919
1801,1548.0,90240,3,634200919
2415,2416.0,Not available,3,634200919
2872,1998.0,22710,3,634200919
2497,2498.0,11910,3,634200919
2421,2422.0,Not available,3,634200919
1025,635.0,11220,3,634200919
1510,1120.0,78380,3,634200919
931,932.0,90560,3,634200919
2111,2112.0,90566,3,634200919
2607,2608.0,70500,3,634200919
1244,1245.0,76750,3,634200919
2329,1827.0,90561,3,634200919
692,693.0,90562,3,634200919
646,647.0,12010,3,634200919
361,362.0,12870,3,634200919
365,366.0,15040,3,634200919
371,372.0,11740,3,634200919
2668,1441.0,15110,3,634200919
3097,2354.0,12890,3,634200919
2669,1442.0,13520,3,634200919
1981,1559.0,Not available,3,634200919
2062,1752.0,21290,3,634200919
1851,229.0,14930,3,634200919
3169,953.0,11070,3,634200919
2560,2561.0,10420,3,634200919
2562,2563.0,14070,3,634200919
2566,2567.0,15280,3,634200919
2570,2571.0,22520,3,634200919
2242,2243.0,12180,3,634200919
1487,1107.0,11720,3,634200919
1003,1004.0,15220,3,634200919
250,251.0,15580,3,634200919
254,255.0,12720,3,634200919
262,263.0,11940,3,634200919
268,269.0,15340,3,634200919
2179,2180.0,22480,3,634200919
2185,2186.0,11980,3,634200919
2191,2192.0,12480,3,634200919
1954,3.0,24800,3,634200919
1956,7.0,12660,3,634200919
2741,1534.0,15240,3,634200919
2911,2912.0,15200,3,634200919
2915,2916.0,11820,3,634200919
199,200.0,12100,3,634200919
207,208.0,11840,3,634200919
211,212.0,12490,3,634200919
215,216.0,12880,3,634200919
672,673.0,12800,3,634200919
662,663.0,12700,3,634200919
666,667.0,10950,3,634200919
753,754.0,21780,3,634200919
571,572.0,12190,3,634200919
1203,110.0,12820,3,634200919
1396,1397.0,23580,3,634200919
2067,2068.0,22990,3,634200919
2458,2459.0,15310,3,634200919
2073,2074.0,10090,3,634200919
2988,962.0,12350,3,634200919
2871,1997.0,21710,3,634200919
660,661.0,22640,3,634200919
3018,1893.0,14780,3,634200919
3224,2553.0,11750,3,634200919
1371,97.0,14290,3,634200919
1378,106.0,12920,3,634200919
806,807.0,23100,3,634200919
810,811.0,13500,3,634200919
3175,959.0,10820,3,634200919
2444,330.0,20360,3,634200919
1151,1152.0,10790,3,634200919
1141,1142.0,12340,3,634200919
2897,2898.0,25140,3,634200919
2629,2630.0,14440,3,634200919
2964,1117.0,12910,3,634200919
901,341.0,10560,3,634200919
1496,618.0,11050,3,634200919
1499,621.0,14140,3,634200919
2394,526.0,13270,3,634200919
1060,1061.0,11870,3,634200919
2398,530.0,11890,3,634200919
2207,2208.0,13460,3,634200919
1972,1172.0,10800,3,634200919
1322,1323.0,12500,3,634200919
1602,782.0,12160,3,634200919
1414,1415.0,11730,3,634200919
1501,623.0,10430,3,634200919
1094,1095.0,14770,3,634200919
2851,2852.0,13600,3,634200919
3151,1645.0,Not available,3,634200919
2939,893.0,13070,3,634200919
1234,1235.0,14850,3,634200919
3012,2229.0,14170,3,634200919
2299,2300.0,13480,3,634200919
945,946.0,11850,3,634200919
166,167.0,12970,3,634200919
779,53.0,10160,3,634200919
1436,1437.0,13670,3,634200919
775,48.0,13450,3,634200919
1638,1639.0,10810,3,634200919
720,721.0,10570,3,634200919
3118,2044.0,14860,3,634200919
85,86.0,13380,3,634200919
1891,472.0,10930,3,634200919
497,498.0,11680,3,634200919
2789,231.0,15260,3,634200919
3179,1905.0,10400,3,634200919
3184,1910.0,23050,3,634200919
1493,615.0,22490,3,634200919
2464,2465.0,12240,3,634200919
2466,2467.0,15010,3,634200919
150,151.0,21790,3,634200919
1797,1544.0,14240,3,634200919
1799,1546.0,22980,3,634200919
3140,22.0,11250,3,634200919
3145,28.0,12790,3,634200919
2195,2196.0,11810,3,634200919
1964,1162.0,11240,3,634200919
1076,1077.0,12150,3,634200919
2765,2766.0,12690,3,634200919
1686,1687.0,15180,3,634200919
583,446.0,15230,3,634200919
586,449.0,10380,3,634200919
2313,2314.0,22510,3,634200919
2317,2318.0,12740,3,634200919
1600,780.0,14280,3,634200919
1214,1215.0,12560,3,634200919
2683,2684.0,12420,3,634200919
1408,1409.0,14000,3,634200919
1860,1458.0,24810,3,634200919
3188,1914.0,12260,3,634200919
1714,972.0,15100,3,634200919
2268,2269.0,12940,3,634200919
1507,629.0,12630,3,634200919
1979,1557.0,Not available,3,634200919
1098,1099.0,15160,3,634200919
2881,2601.0,15120,3,634200919
397,398.0,15000,3,634200919
409,410.0,14990,3,634200919
407,408.0,12730,3,634200919
411,412.0,12120,3,634200919
63,64.0,12610,3,634200919
2621,2622.0,12430,3,634200919
2107,2108.0,12220,3,634200919
3011,2228.0,22500,3,634200919
2813,986.0,12760,3,634200919
3197,1773.0,12850,3,634200919
3199,1775.0,15290,3,634200919
3205,1780.0,12550,3,634200919
2581,1926.0,12440,3,634200919
937,938.0,15150,3,634200919
939,940.0,12390,3,634200919
182,183.0,11090,3,634200919
3087,3088.0,11060,3,634200919
2222,1659.0,12210,3,634200919
2768,738.0,11010,3,634200919
2771,741.0,24520,3,634200919
2775,746.0,23160,3,634200919
2890,1563.0,12360,3,634200919
2893,1566.0,12840,3,634200919
2344,2345.0,11760,3,634200919
1697,1176.0,12320,3,634200919
1701,1180.0,14920,3,634200919
423,424.0,11790,3,634200919
93,94.0,13060,3,634200919
3253,1838.0,21040,3,634200919
3254,1839.0,24500,3,634200919
2952,2007.0,14050,3,634200919
2697,2012.0,12860,3,634200919
2702,794.0,10040,3,634200919
3215,143.0,12140,3,634200919
2513,2514.0,73030,3,634200919
353,354.0,78400,3,634200919
1373,99.0,74570,3,634200919
802,803.0,76700,3,634200919
808,809.0,78090,3,634200919
3176,960.0,77790,3,634200919
1953,1.0,74510,3,634200919
1143,1144.0,76830,3,634200919
1153,1154.0,78770,3,634200919
1155,1156.0,75820,3,634200919
1668,439.0,75780,3,634200919
567,568.0,74500,3,634200919
1209,117.0,78180,3,634200919
1390,1391.0,72050,3,634200919
2069,2070.0,78080,3,634200919
2958,1111.0,71860,3,634200919
2960,1113.0,76180,3,634200919
2832,191.0,71870,3,634200919
1497,619.0,75620,3,634200919
2454,2455.0,90440,3,634200919
160,161.0,75770,3,634200919
2400,532.0,78470,3,634200919
272,273.0,76840,3,634200919
1064,1065.0,72850,3,634200919
1324,1325.0,78070,3,634200919
3107,2657.0,90491,3,634200919
1603,783.0,76850,3,634200919
2693,2694.0,75810,3,634200919
1400,1401.0,75830,3,634200919
1404,1405.0,72020,3,634200919
3192,1918.0,78660,3,634200919
1716,974.0,76900,3,634200919
911,912.0,75630,3,634200919
913,914.0,72100,3,634200919
915,916.0,90470,3,634200919
1502,624.0,71880,3,634200919
2417,2418.0,Not available,3,634200919
1096,1097.0,72120,3,634200919
1347,40.0,76550,3,634200919
1348,41.0,75850,3,634200919
2938,892.0,78370,3,634200919
3013,2230.0,77870,3,634200919
3050,1462.0,72940,3,634200919
2809,982.0,72140,3,634200919
1732,247.0,72150,3,634200919
2982,2721.0,72160,3,634200919
168,169.0,72170,3,634200919
2218,1655.0,78530,3,634200919
1983,1661.0,74580,3,634200919
1986,552.0,78260,3,634200919
2896,1569.0,71890,3,634200919
776,50.0,13450,3,634200919
777,51.0,72180,3,634200919
2535,2536.0,78210,3,634200919
2544,1367.0,76870,3,634200919
1420,1421.0,75840,3,634200919
1424,1425.0,76880,3,634200919
1438,1439.0,72220,3,634200919
2701,793.0,75750,3,634200919
3060,2819.0,72950,3,634200919
2127,2128.0,72240,3,634200919
1882,1883.0,76540,3,634200919
860,861.0,78240,3,634200919
872,873.0,72250,3,634200919
2023,2024.0,71900,3,634200919
501,502.0,74440,3,634200919
2647,145.0,12620,3,634200919
2654,2380.0,12170,3,634200919
505,506.0,12640,3,634200919
2588,991.0,14310,3,634200919
1377,104.0,20170,3,634200919
2419,2420.0,Not available,3,634200919
2981,2720.0,20210,3,634200919
1026,637.0,20220,3,634200919
824,825.0,77220,3,634200919
2639,2640.0,77090,3,634200919
2641,2642.0,71750,3,634200919
2255,1272.0,77230,3,634200919
3099,2356.0,11950,3,634200919
1850,227.0,23210,3,634200919
3127,2484.0,13320,3,634200919
2742,1535.0,11480,3,634200919
1793,1540.0,12750,3,634200919
2759,2760.0,10290,3,634200919
1676,1677.0,10270,3,634200919
1402,1403.0,21920,3,634200919
3039,2435.0,11900,3,634200919
3042,2438.0,12570,3,634200919
1718,976.0,11800,3,634200919
2407,2408.0,Not available,3,634200919
1725,240.0,11830,3,634200919
2539,1362.0,11590,3,634200919
2543,1366.0,12540,3,634200919
2137,2138.0,14250,3,634200919
2829,188.0,71610,3,634200919
903,343.0,74460,3,634200919
1492,614.0,76270,3,634200919
288,289.0,77260,3,634200919
2085,2086.0,75110,3,634200919
2091,2092.0,77290,3,634200919
923,924.0,71010,3,634200919
2476,1283.0,71030,3,634200919
2405,2406.0,71550,3,634200919
2409,2410.0,Not available,3,634200919
1084,1085.0,77560,3,634200919
2877,2597.0,75130,3,634200919
2332,1830.0,78020,3,634200919
2334,1832.0,74420,3,634200919
1616,460.0,77590,3,634200919
55,56.0,74480,3,634200919
3237,1703.0,75610,3,634200919
3244,1710.0,71600,3,634200919
1240,1241.0,71060,3,634200919
2611,2612.0,74400,3,634200919
3009,2226.0,73050,3,634200919
1878,1879.0,70970,3,634200919
1723,1724.0,71800,3,634200919
1727,242.0,71560,3,634200919
2284,249.0,71580,3,634200919
2291,2292.0,77110,3,634200919
2978,2717.0,77620,3,634200919
1027,638.0,73070,3,634200919
1028,639.0,75860,3,634200919
326,327.0,71830,3,634200919
1935,1936.0,13320,3,634200919
1573,883.0,78170,3,634200919
3101,2358.0,77310,3,634200919
3102,2359.0,70820,3,634200919
2059,1749.0,70880,3,634200919
2572,2573.0,73560,3,634200919
1017,1018.0,73710,3,634200919
1962,16.0,70930,3,634200919
2790,232.0,70940,3,634200919
2402,534.0,12750,3,634200919
1794,1541.0,70800,3,634200919
1966,1164.0,73550,3,634200919
1967,1165.0,70920,3,634200919
2763,2764.0,77960,3,634200919
3112,2662.0,70850,3,634200919
1680,1681.0,70780,3,634200919
3003,129.0,77320,3,634200919
2095,2096.0,70890,3,634200919
3040,2436.0,70790,3,634200919
1720,978.0,70960,3,634200919
2971,2711.0,72560,3,634200919
2973,2713.0,73540,3,634200919
2976,2716.0,90568,3,634200919
2478,1285.0,70760,3,634200919
2480,1287.0,70900,3,634200919
1812,737.0,Not available,3,634200919
1726,241.0,77950,3,634200919
1428,1429.0,77910,3,634200919
2139,2140.0,70750,3,634200919
2594,997.0,73720,3,634200919
3079,3080.0,73060,3,634200919
3081,3082.0,73080,3,634200919
2213,2214.0,77730,3,634200919
1984,550.0,74520,3,634200919
2540,1363.0,78120,3,634200919
3250,1835.0,71630,3,634200919
2700,792.0,73610,3,634200919
2703,795.0,74470,3,634200919
2133,2134.0,71020,3,634200919
2053,1743.0,23760,3,634200919
2054,1744.0,13790,3,634200919
2055,1745.0,21490,3,634200919
2781,2146.0,21500,3,634200919
1058,1059.0,20180,3,634200919
909,349.0,20200,3,634200919
1804,727.0,Not available,3,634200919
3063,2822.0,20160,3,634200919
818,819.0,13810,3,634200919
3174,958.0,24360,3,634200919
2558,2559.0,10580,3,634200919
2453,340.0,14560,3,634200919
477,478.0,22160,3,634200919
1785,603.0,15250,3,634200919
1792,611.0,15480,3,634200919
3069,2928.0,14410,3,634200919
1304,1305.0,90523,3,634200919
2870,1996.0,25020,3,634200919
642,643.0,24230,3,634200919
3219,2548.0,10890,3,634200919
3019,1894.0,14780,3,634200919
3223,2552.0,21720,3,634200919
3225,2554.0,11750,3,634200919
1572,882.0,13340,3,634200919
2672,1445.0,11690,3,634200919
1372,98.0,14290,3,634200919
1374,100.0,10350,3,634200919
1375,101.0,90524,3,634200919
2787,2152.0,90452,3,634200919
812,813.0,13500,3,634200919
814,815.0,90498,3,634200919
2445,331.0,20360,3,634200919
2446,332.0,90506,3,634200919
2449,335.0,23980,3,634200919
1040,1041.0,12380,3,634200919
1157,1158.0,25210,3,634200919
1159,1160.0,10170,3,634200919
2524,2043.0,10830,3,634200919
1665,436.0,25130,3,634200919
1669,440.0,90525,3,634200919
3236,3166.0,22670,3,634200919
1388,1389.0,90496,3,634200919
1392,1393.0,25040,3,634200919
2065,2066.0,90454,3,634200919
2071,2072.0,14210,3,634200919
2627,2628.0,90497,3,634200919
2961,1114.0,14030,3,634200919
2966,1119.0,24050,3,634200919
2254,1271.0,14800,3,634200919
2260,1277.0,23590,3,634200919
2262,1279.0,11650,3,634200919
2827,186.0,14810,3,634200919
2828,187.0,12670,3,634200919
2831,190.0,14430,3,634200919
1495,617.0,11050,3,634200919
1498,620.0,14140,3,634200919
2460,2461.0,14840,3,634200919
2395,527.0,13270,3,634200919
1062,1063.0,11870,3,634200919
2399,531.0,11890,3,634200919
274,275.0,14340,3,634200919
2201,2202.0,13130,3,634200919
2205,2206.0,13460,3,634200919
1066,1067.0,14760,3,634200919
3108,2658.0,13140,3,634200919
1416,1417.0,11730,3,634200919
1330,1331.0,10870,3,634200919
3116,2666.0,24620,3,634200919
1604,784.0,14820,3,634200919
1605,785.0,22720,3,634200919
1220,1221.0,23560,3,634200919
2687,2688.0,22660,3,634200919
2695,2696.0,14110,3,634200919
1406,1407.0,13530,3,634200919
3046,2442.0,90558,3,634200919
858,859.0,22680,3,634200919
1717,975.0,14750,3,634200919
2411,2412.0,Not available,3,634200919
2926,549.0,25220,3,634200919
1082,1083.0,13630,3,634200919
1349,42.0,23990,3,634200919
694,695.0,22650,3,634200919
2613,2614.0,90499,3,634200919
1870,1871.0,13280,3,634200919
3016,2233.0,21000,3,634200919
1872,1873.0,25030,3,634200919
2810,983.0,23070,3,634200919
2811,984.0,10910,3,634200919
2219,1656.0,23540,3,634200919
1730,245.0,22630,3,634200919
1733,248.0,23530,3,634200919
2582,1927.0,90450,3,634200919
2986,2725.0,90451,3,634200919
1525,1526.0,22730,3,634200919
3095,3096.0,10130,3,634200919
2221,1658.0,21870,3,634200919
769,770.0,13420,3,634200919
2336,2337.0,13100,3,634200919
2537,1360.0,14010,3,634200919
2545,1368.0,23520,3,634200919
3121,2047.0,25230,3,634200919
3126,2052.0,23090,3,634200919
87,88.0,13380,3,634200919
1422,1423.0,14830,3,634200919
1426,1427.0,15450,3,634200919
1892,473.0,10930,3,634200919
1255,1256.0,25240,3,634200919
2123,2124.0,13360,3,634200919
2125,2126.0,13650,3,634200919
2129,2130.0,25250,3,634200919
2131,2132.0,15540,3,634200919
2141,2142.0,25150,3,634200919
1884,464.0,14790,3,634200919
1886,467.0,23110,3,634200919
1887,468.0,10780,3,634200919
1888,469.0,23960,3,634200919
3061,2820.0,11670,3,634200919
862,863.0,13700,3,634200919
499,500.0,11680,3,634200919
2385,517.0,24550,3,634200919
1009,1010.0,11570,3,634200919
2738,1530.0,13050,3,634200919
1147,1148.0,13710,3,634200919
1044,1045.0,11490,3,634200919
3220,2549.0,20040,3,634200919
3226,2555.0,11750,3,634200919
2920,540.0,Not available,3,634200919
2812,985.0,20130,3,634200919
2338,2339.0,20150,3,634200919
678,679.0,15460,3,634200919
381,382.0,11510,3,634200919
391,392.0,12960,3,634200919
1588,1589.0,13920,3,634200919
565,566.0,10530,3,634200919
1206,114.0,10540,3,634200919
1207,115.0,24120,3,634200919
1135,1136.0,14040,3,634200919
359,360.0,90515,3,634200919
3218,2547.0,90511,3,634200919
1574,884.0,13020,3,634200919
2060,1750.0,14330,3,634200919
1376,102.0,24760,3,634200919
1483,1103.0,23360,3,634200919
1485,1105.0,23970,3,634200919
3034,1759.0,23840,3,634200919
2677,2678.0,90508,3,634200919
3150,1644.0,Not available,3,634200919
2295,2296.0,24450,3,634200919
310,311.0,90320,3,634200919
1992,559.0,90340,3,634200919
708,709.0,23350,3,634200919
2352,2353.0,24660,3,634200919
1269,1270.0,23400,3,634200919
3100,2357.0,21930,3,634200919
2058,1748.0,21890,3,634200919
2780,2145.0,21880,3,634200919
2203,2204.0,90556,3,634200919
2925,548.0,Not available,3,634200919
1885,465.0,90555,3,634200919
2477,1284.0,76280,3,634200919
2847,2848.0,75660,3,634200919
2020,1770.0,76740,3,634200919
1228,1229.0,75680,3,634200919
1072,1073.0,70490,3,634200919
1963,1161.0,70480,3,634200919
3022,1897.0,14260,3,634200919
2574,2575.0,13080,3,634200919
1013,1014.0,22070,3,634200919
1015,1016.0,13330,3,634200919
2743,1536.0,11480,3,634200919
2791,233.0,14350,3,634200919
1968,1166.0,14490,3,634200919
3109,2659.0,15530,3,634200919
1608,788.0,12510,3,634200919
2757,2758.0,10290,3,634200919
2761,2762.0,21940,3,634200919
3113,2663.0,10280,3,634200919
1939,1940.0,75400,3,634200919
1949,1950.0,72520,3,634200919
3071,2930.0,73870,3,634200919
3075,2934.0,78670,3,634200919
2728,1814.0,73730,3,634200919
2729,1815.0,75920,3,634200919
2732,1818.0,73950,3,634200919
2736,1822.0,73240,3,634200919
1127,1128.0,77920,3,634200919
1131,1132.0,73920,3,634200919
1137,1138.0,74130,3,634200919
2163,2164.0,76790,3,634200919
2171,2172.0,75360,3,634200919
1316,1317.0,74390,3,634200919
2501,2502.0,75460,3,634200919
648,649.0,77710,3,634200919
363,364.0,72530,3,634200919
367,368.0,71520,3,634200919
1579,889.0,73270,3,634200919
3098,2355.0,74300,3,634200919
2671,1444.0,78600,3,634200919
3070,2929.0,25120,3,634200919
1845,222.0,21060,3,634200919
479,480.0,10100,3,634200919
483,484.0,10360,3,634200919
2387,519.0,24490,3,634200919
3133,2490.0,14730,3,634200919
1050,1051.0,24560,3,634200919
3233,3163.0,25070,3,634200919
579,580.0,23630,3,634200919
828,829.0,22530,3,634200919
2962,1115.0,13370,3,634200919
1490,612.0,10840,3,634200919
1418,1419.0,10750,3,634200919
2998,122.0,10310,3,634200919
3002,128.0,10390,3,634200919
3006,133.0,24600,3,634200919
3044,2440.0,22700,3,634200919
2022,1772.0,10320,3,634200919
2481,1288.0,16000,3,634200919
300,301.0,Not available,3,634200919
2529,1354.0,21030,3,634200919
1617,461.0,90538,3,634200919
71,72.0,22790,3,634200919
2427,1293.0,90534,3,634200919
2857,2726.0,24250,3,634200919
1021,352.0,10210,3,634200919
318,319.0,20760,3,634200919
2947,2777.0,10190,3,634200919
864,865.0,10680,3,634200919
3211,139.0,90530,3,634200919
513,514.0,10620,3,634200919
2589,992.0,10510,3,634200919
1735,1736.0,21190,3,634200919
2061,1751.0,78730,3,634200919
1842,217.0,73810,3,634200919
3023,1898.0,78710,3,634200919
816,817.0,73280,3,634200919
3171,955.0,78590,3,634200919
3172,956.0,78690,3,634200919
2568,2569.0,74010,3,634200919
493,494.0,72580,3,634200919
2236,2237.0,73850,3,634200919
2238,2239.0,78350,3,634200919
2244,2245.0,78840,3,634200919
2246,2247.0,78570,3,634200919
1482,1102.0,73250,3,634200919
1488,1108.0,78610,3,634200919
2389,521.0,74110,3,634200919
2392,524.0,75960,3,634200919
1005,1006.0,75990,3,634200919
1019,1020.0,78820,3,634200919
252,253.0,78630,3,634200919
256,257.0,12720,3,634200919
258,259.0,77040,3,634200919
3128,2485.0,75200,3,634200919
2181,2182.0,73780,3,634200919
2187,2188.0,78550,3,634200919
1056,1057.0,75540,3,634200919
197,198.0,78620,3,634200919
203,204.0,78810,3,634200919
205,206.0,75570,3,634200919
213,214.0,73210,3,634200919
670,671.0,73970,3,634200919
1666,437.0,77720,3,634200919
1671,442.0,73340,3,634200919
755,756.0,78500,3,634200919
765,766.0,76390,3,634200919
3234,3164.0,75230,3,634200919
1204,111.0,75410,3,634200919
1398,1399.0,75480,3,634200919
2063,2064.0,78850,3,634200919
2075,2076.0,23790,3,634200919
2077,2078.0,73750,3,634200919
2987,961.0,12350,3,634200919
2989,963.0,78650,3,634200919
3178,1904.0,10400,3,634200919
3180,1906.0,74180,3,634200919
1494,616.0,72920,3,634200919
2462,2463.0,74070,3,634200919
2470,2471.0,73890,3,634200919
146,147.0,78720,3,634200919
148,149.0,75430,3,634200919
154,155.0,76800,3,634200919
2393,525.0,78830,3,634200919
2397,529.0,75970,3,634200919
1941,1942.0,70590,3,634200919
2167,2168.0,90550,3,634200919
1847,224.0,73700,3,634200919
2451,338.0,78750,3,634200919
487,488.0,70520,3,634200919
2248,2249.0,70330,3,634200919
1789,608.0,78110,3,634200919
1790,609.0,70660,3,634200919
2388,520.0,78050,3,634200919
1007,1008.0,78200,3,634200919
1011,1012.0,90542,3,634200919
3130,2487.0,78430,3,634200919
3132,2489.0,70530,3,634200919
3134,2491.0,77020,3,634200919
